Date,Symbol,Price
2015/6/2,IL0062905489 CORP,927.125
2015/6/1,IL0062905489 CORP,920.087
2015/5/29,IL0062905489 CORP,954.25
2015/5/28,IL0062905489 CORP,961.195
2015/5/27,IL0062905489 CORP,957.99
2015/5/26,IL0062905489 CORP,974.533
2015/5/21,IL0062905489 CORP,988
2015/5/20,IL0062905489 CORP,976.84
2015/5/19,IL0062905489 CORP,966
2015/5/18,IL0062905489 CORP,978.621
2015/5/15,IL0062905489 CORP,1004.89
2015/5/14,IL0062905489 CORP,999.795
2015/5/13,IL0062905489 CORP,993.17
2015/5/11,IL0062905489 CORP,982.375
2015/5/8,IL0062905489 CORP,980
2015/5/7,IL0062905489 CORP,981.67
2015/5/6,IL0062905489 CORP,982.425
2015/5/5,IL0062905489 CORP,997.5
2015/5/4,IL0062905489 CORP,992.142
2015/4/30,IL0062905489 CORP,1008.108
2015/4/29,IL0062905489 CORP,1000.5
2015/4/28,IL0062905489 CORP,1007.235
2015/4/27,IL0062905489 CORP,1007.5
2015/4/24,IL0062905489 CORP,1015.742
2015/4/23,IL0062905489 CORP,1023.257
2015/4/22,IL0062905489 CORP,1018.11
2015/4/21,IL0062905489 CORP,1017.358
2015/4/20,IL0062905489 CORP,1035.784
2015/4/17,IL0062905489 CORP,1029.22
2015/4/16,IL0062905489 CORP,1026
2015/4/15,IL0062905489 CORP,1031.692
2015/4/14,IL0062905489 CORP,1029.453
2015/4/10,IL0062905489 CORP,1022.39
2015/4/9,IL0062905489 CORP,1021.335
2015/4/8,IL0062905489 CORP,1017.495
2015/4/7,IL0062905489 CORP,1018
2015/4/6,IL0062905489 CORP,1020.347
2015/4/2,IL0062905489 CORP,1003.931
2015/4/1,IL0062905489 CORP,995.952
2015/3/31,IL0062905489 CORP,992.893
2015/3/30,IL0062905489 CORP,1014.739
2015/3/27,IL0062905489 CORP,1009.24
2015/3/26,IL0062905489 CORP,1015.325
2015/3/24,IL0062905489 CORP,1020.495
2015/3/23,IL0062905489 CORP,1021.95
2015/3/19,IL0062905489 CORP,996.25
